[train: 2, 450 / 937] FPS: 61.6 (62.8)  ,  DataTime: 0.029 (0.019)  ,  ForwardTime: 0.472  ,  TotalTime: 0.520  ,  Loss/total: 1.43287  ,  Loss/giou: 0.34478  ,  Loss/l1: 0.03595  ,  Loss/location: 0.56358  ,  IoU: 0.69323
[train: 2, 450 / 937] FPS: 61.6 (63.1)  ,  DataTime: 0.030 (0.020)  ,  ForwardTime: 0.470  ,  TotalTime: 0.520  ,  Loss/total: 1.42727  ,  Loss/giou: 0.34328  ,  Loss/l1: 0.03547  ,  Loss/location: 0.56338  ,  IoU: 0.69398
[train: 2, 500 / 937] FPS: 61.7 (64.1)  ,  DataTime: 0.029 (0.020)  ,  ForwardTime: 0.469  ,  TotalTime: 0.519  ,  Loss/total: 1.43573  ,  Loss/giou: 0.34508  ,  Loss/l1: 0.03575  ,  Loss/location: 0.56679  ,  IoU: 0.69243
[train: 2, 500 / 937] FPS: 61.7 (63.1)  ,  DataTime: 0.028 (0.019)  ,  ForwardTime: 0.472  ,  TotalTime: 0.519  ,  Loss/total: 1.43509  ,  Loss/giou: 0.34508  ,  Loss/l1: 0.03589  ,  Loss/location: 0.56551  ,  IoU: 0.69277
[train: 2, 550 / 937] FPS: 61.8 (63.4)  ,  DataTime: 0.028 (0.020)  ,  ForwardTime: 0.469  ,  TotalTime: 0.518  ,  Loss/total: 1.43555  ,  Loss/giou: 0.34529  ,  Loss/l1: 0.03580  ,  Loss/location: 0.56598  ,  IoU: 0.69226
[train: 2, 550 / 937] FPS: 61.8 (62.5)  ,  DataTime: 0.027 (0.019)  ,  ForwardTime: 0.472  ,  TotalTime: 0.518  ,  Loss/total: 1.43904  ,  Loss/giou: 0.34636  ,  Loss/l1: 0.03609  ,  Loss/location: 0.56589  ,  IoU: 0.69198
[train: 2, 600 / 937] FPS: 61.9 (62.9)  ,  DataTime: 0.028 (0.020)  ,  ForwardTime: 0.469  ,  TotalTime: 0.517  ,  Loss/total: 1.42939  ,  Loss/giou: 0.34383  ,  Loss/l1: 0.03547  ,  Loss/location: 0.56439  ,  IoU: 0.69311
[train: 2, 600 / 937] FPS: 61.9 (63.0)  ,  DataTime: 0.027 (0.019)  ,  ForwardTime: 0.472  ,  TotalTime: 0.517  ,  Loss/total: 1.44102  ,  Loss/giou: 0.34649  ,  Loss/l1: 0.03608  ,  Loss/location: 0.56763  ,  IoU: 0.69176
[train: 2, 650 / 937] FPS: 61.9 (63.0)  ,  DataTime: 0.026 (0.019)  ,  ForwardTime: 0.472  ,  TotalTime: 0.517  ,  Loss/total: 1.44039  ,  Loss/giou: 0.34607  ,  Loss/l1: 0.03608  ,  Loss/location: 0.56788  ,  IoU: 0.69208
[train: 2, 650 / 937] FPS: 61.9 (63.2)  ,  DataTime: 0.027 (0.020)  ,  ForwardTime: 0.469  ,  TotalTime: 0.517  ,  Loss/total: 1.43182  ,  Loss/giou: 0.34447  ,  Loss/l1: 0.03556  ,  Loss/location: 0.56506  ,  IoU: 0.69262
[train: 2, 700 / 937] FPS: 62.0 (63.7)  ,  DataTime: 0.025 (0.019)  ,  ForwardTime: 0.472  ,  TotalTime: 0.516  ,  Loss/total: 1.43864  ,  Loss/giou: 0.34578  ,  Loss/l1: 0.03603  ,  Loss/location: 0.56694  ,  IoU: 0.69217
[train: 2, 700 / 937] FPS: 62.0 (62.6)  ,  DataTime: 0.027 (0.020)  ,  ForwardTime: 0.469  ,  TotalTime: 0.516  ,  Loss/total: 1.43351  ,  Loss/giou: 0.34480  ,  Loss/l1: 0.03566  ,  Loss/location: 0.56560  ,  IoU: 0.69244
[train: 2, 750 / 937] FPS: 62.1 (61.6)  ,  DataTime: 0.025 (0.019)  ,  ForwardTime: 0.472  ,  TotalTime: 0.516  ,  Loss/total: 1.43477  ,  Loss/giou: 0.34501  ,  Loss/l1: 0.03595  ,  Loss/location: 0.56503  ,  IoU: 0.69283
[train: 2, 750 / 937] FPS: 62.1 (62.4)  ,  DataTime: 0.027 (0.020)  ,  ForwardTime: 0.469  ,  TotalTime: 0.516  ,  Loss/total: 1.43436  ,  Loss/giou: 0.34479  ,  Loss/l1: 0.03568  ,  Loss/location: 0.56639  ,  IoU: 0.69247
[train: 2, 800 / 937] FPS: 62.1 (64.2)  ,  DataTime: 0.025 (0.019)  ,  ForwardTime: 0.471  ,  TotalTime: 0.515  ,  Loss/total: 1.43254  ,  Loss/giou: 0.34476  ,  Loss/l1: 0.03582  ,  Loss/location: 0.56391  ,  IoU: 0.69292
[train: 2, 800 / 937] FPS: 62.1 (63.9)  ,  DataTime: 0.026 (0.020)  ,  ForwardTime: 0.469  ,  TotalTime: 0.515  ,  Loss/total: 1.43387  ,  Loss/giou: 0.34422  ,  Loss/l1: 0.03559  ,  Loss/location: 0.56746  ,  IoU: 0.69293
[train: 2, 850 / 937] FPS: 62.1 (63.1)  ,  DataTime: 0.024 (0.019)  ,  ForwardTime: 0.471  ,  TotalTime: 0.515  ,  Loss/total: 1.43045  ,  Loss/giou: 0.34441  ,  Loss/l1: 0.03576  ,  Loss/location: 0.56286  ,  IoU: 0.69315
[train: 2, 850 / 937] FPS: 62.1 (63.3)  ,  DataTime: 0.026 (0.020)  ,  ForwardTime: 0.469  ,  TotalTime: 0.515  ,  Loss/total: 1.43210  ,  Loss/giou: 0.34378  ,  Loss/l1: 0.03553  ,  Loss/location: 0.56688  ,  IoU: 0.69330
